STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/20/2021,7.16,,,0,",,W,2400",,,63,36,,300,300,16.1,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/21/2021,6.49,,,0,"T,,W,2400",,,57,38,,240,230,18.1,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/22/2021,2.91,,,0,",,W,2400",,,57,36,,210,140,12.1,14.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/23/2021,6.93,,,0,",,W,2400",,,55,30,,10,20,16.1,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/24/2021,5.37,,,0,",,W,2400",,,52,31,,110,120,13,16.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/25/2021,5.14,,,0.09,",,W,2400",,,58,46,,230,230,18.1,21.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/26/2021,9.62,,,0.05,",,W,2400",,,67,54,,210,210,19.9,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/27/2021,4.7,,,0.79,",,W,2400",,,64,50,,10,340,13,21
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/28/2021,10.07,,,0.03,",,W,2400",,,54,34,,10,10,28,42.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/29/2021,6.26,,,0,",,W,2400",,,46,28,,30,20,16.1,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/30/2021,5.14,,,0,",,W,2400",,,47,26,,100,90,13,19
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,1/31/2021,8.72,,,1.57,",,W,2400",,,59,47,,220,210,21.9,29.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/1/2021,6.71,,,0.14,",,W,2400",,,53,39,,360,350,15,19.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/2/2021,9.17,,,0.01,",,W,2400",,,46,37,,300,280,18.1,25.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/3/2021,7.61,,,0,",,W,2400",,,51,32,,290,290,17,25.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/4/2021,5.59,,,0,",,W,2400",,,50,28,,210,200,12.1,14.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/5/2021,10.74,,,0.03,",,W,2400",,,55,49,,210,220,28,35.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/6/2021,7.61,,,0.24,",,W,2400",,,51,40,,40,30,18.1,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/7/2021,6.71,,,0.63,",,W,2400",,,50,34,,30,30,19.9,25.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/8/2021,6.49,,,0,",,W,2400",,,54,31,,110,50,13,16.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/9/2021,2.91,,,0.28,",,W,2400",,,65,45,,240,250,10.1,14.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/10/2021,5.59,,,0,"T,,W,2400",,,59,45,,50,90,16.1,21.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/11/2021,4.7,,,0.05,",,W,2400",,,60,50,,60,90,14.1,21
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/12/2021,9.62,,,0.44,",,W,2400",,,52,39,,40,30,17,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/13/2021,8.28,,,0.59,",,W,2400",,,43,38,,30,10,15,21.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/14/2021,8.95,,,1.07,",,W,2400",,,43,39,,60,10,16.1,21.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/15/2021,7.83,,,0.44,",,W,2400",,,66,40,,180,190,23.9,31.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/16/2021,10.96,,,0.02,",,W,2400",,,68,46,,210,210,25.1,33.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/17/2021,8.72,,,0,"T,,W,2400",,,52,38,,50,90,16.1,19.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/18/2021,8.95,,,1.12,",,W,2400",,,47,40,,280,280,16.1,21
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/19/2021,6.26,,,0.75,",,W,2400",,,43,35,,360,10,13,17
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/20/2021,5.59,,,0,",,W,2400",,,51,31,,20,10,16.1,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/21/2021,8.95,,,0,",,W,2400",,,45,31,,50,60,18.1,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/22/2021,7.61,,,0.29,",,W,2400",,,61,34,,210,160,21,25.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/23/2021,7.16,,,0,",,W,2400",,,58,43,,210,220,17,21
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/24/2021,6.49,,,0,",,W,2400",,,62,39,,220,210,16.1,21
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/25/2021,7.38,,,0,",,W,2400",,,71,44,,90,100,15,21
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/26/2021,9.17,,,0,",,W,2400",,,67,49,,90,90,21.9,30
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/27/2021,4.25,,,0,",,W,2400",,,69,50,,190,200,13,16.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,2/28/2021,11.41,,,0,"T,,W,2400",,,71,60,,220,210,23.9,31.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/1/2021,10.07,,,0.1,",,W,2400",,,81,57,,280,310,23,36.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/2/2021,9.62,,,0.03,",,W,2400",,,59,43,,50,40,21.9,25.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/3/2021,9.17,,,0.87,",,W,2400",,,60,41,,10,10,17,25.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/4/2021,4.7,,,0,",,W,2400",,,70,41,,280,270,15,21
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/5/2021,5.37,,,0,",,W,2400",,,58,41,,40,30,18.1,21.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/6/2021,5.82,,,0,",,W,2400",,,53,34,,50,50,16.1,19.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/7/2021,5.82,,,0,",,W,2400",,,58,31,,360,360,16.1,25.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/8/2021,4.47,,,0,",,W,2400",,,60,29,,210,210,14.1,18.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/9/2021,7.38,,,0,",,W,2400",,,63,33,,210,220,17,21
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/10/2021,4.25,,,0,",,W,2400",,,69,38,,190,190,13,15
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/11/2021,5.14,,,0,",,W,2400",,,69,42,,200,210,12.1,16.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/12/2021,8.5,,,0,",,W,2400",,,73,49,,220,200,18.1,25.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/13/2021,7.61,,,0,"T,,W,2400",,,72,51,,110,110,17,21.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/14/2021,4.03,,,0.15,",,W,2400",,,69,53,,20,10,8.9,11
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/15/2021,12.75,,,0,",,W,2400",,,63,51,,50,90,21,28
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/16/2021,6.71,,,0.05,",,W,2400",,,54,43,,30,90,16.1,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/17/2021,5.14,,,0.67,",,W,2400",,,59,47,,30,90,12.1,13
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/18/2021,13.42,,,0,"T,,W,2400",,,67,54,,210,200,28,38.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/19/2021,12.97,,,0,"T,,W,2400",,,64,43,,20,20,25.9,35.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/20/2021,14.76,,,0.01,",,W,2400",,,56,40,,40,360,23.9,31.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/21/2021,17.22,,,0,"T,,W,2400",,,68,47,,50,50,28,36.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/22/2021,14.32,,,0,"T,,W,2400",,,72,51,,30,30,25.1,32
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/23/2021,9.62,,,0.01,",,W,2400",,,71,55,,30,20,17,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/24/2021,5.59,,,0.06,",,W,2400",,,69,59,,180,190,13,14.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/25/2021,7.61,,,0,"T,,W,2400",,,74,57,,180,160,15,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/26/2021,12.3,,,0,"T,,W,2400",,,71,63,,210,220,21.9,29.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/27/2021,7.83,,,0,"T,,W,2400",,,76,62,,220,220,21,21.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/28/2021,16.33,,,0.28,",,W,2400",,,72,63,,220,200,29.1,36.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/29/2021,9.17,,,0,",,W,2400",,,65,53,,40,340,13,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/30/2021,6.93,,,0,"T,,W,2400",,,71,42,,100,110,17,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,3/31/2021,8.5,,,0.57,",,W,2400",,,75,59,,200,190,21,29.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/1/2021,9.84,,,0,"T,,W,2400",,,65,43,,320,10,17,29.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/2/2021,7.83,,,0,",,D,2400",,,52,34,,20,20,21.9,31.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/3/2021,5.37,,,0,",,D,2400",,,55,31,,200,190,14.1,18.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/4/2021,9.4,,,0,",,D,2400",,,68,39,,210,210,21.9,27.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/5/2021,6.26,,,0,",,D,2400",,,74,50,,160,140,14.1,19.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/6/2021,7.38,,,0,",,D,2400",,,78,49,,220,220,19.9,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/7/2021,9.4,,,0,",,D,2400",,,84,53,,220,200,17,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/8/2021,7.61,,,0,"T,,D,2400",,,80,59,,190,180,16.1,19.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/9/2021,8.95,,,0,"T,,D,2400",,,74,60,,210,220,18.1,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/10/2021,7.16,,,1.13,",,D,2400",,,72,60,,200,220,36,46.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/11/2021,11.18,,,0.1,",,D,2400",,,73,61,,210,240,28,35.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/12/2021,8.5,,,0,",,D,2400",,,81,60,,290,340,17,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/13/2021,8.5,,,0,",,D,2400",,,78,56,,20,10,17,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/14/2021,11.18,,,0,",,D,2400",,,73,56,,210,210,23,30
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/15/2021,6.49,,,0.03,",,D,2400",,,75,62,,220,230,19.9,25.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/16/2021,8.5,,,0,",,W,2400",,,64,51,,40,10,16.1,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/17/2021,7.16,,,0,",,W,2400",,,67,56,,160,150,14.1,19
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/18/2021,6.04,,,0,",,D,2400",,,71,58,,190,200,13,16.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/19/2021,4.25,,,0,",,D,2400",,,79,54,,10,330,18.1,25.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/20/2021,4.92,,,0,",,D,2400",,,71,49,,100,140,12.1,16.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/21/2021,10.07,,,0,",,D,2400",,,82,50,,250,350,23,33.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/22/2021,6.71,,,0,",,D,2400",,,62,40,,260,350,17,30
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/23/2021,8.72,,,0,",,D,2400",,,65,39,,200,210,21,25.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/24/2021,9.4,,,0.02,",,D,2400",,,69,53,,200,200,28,36
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/25/2021,8.5,,,0.02,",,D,2400",,,76,56,,230,220,28,34
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/26/2021,6.93,,,0,",,D,2400",,,72,47,,160,30,14.1,18.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/27/2021,8.28,,,0,",,D,2400",,,74,51,,210,210,18.1,25.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/28/2021,12.75,,,0,",,D,2400",,,76,58,,210,200,23.9,34
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/29/2021,15.66,,,0,",,D,2400",,,79,66,,210,220,28,33.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,4/30/2021,8.5,,,0,",,D,2400",,,83,66,,340,340,16.1,25.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/1/2021,9.4,,,0,",,D,2400",,,75,55,,40,20,19.9,23
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/2/2021,9.4,,,0,",,D,2400",,,77,57,,200,200,17,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/3/2021,11.18,,,1.02,",,D,2400",,,81,68,,210,290,23,30
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/4/2021,13.42,,,0.14,",,D,2400",,,81,67,,210,270,23.9,34
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/5/2021,11.86,,,0.01,",,D,2400",,,84,70,,240,230,23,30
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/6/2021,8.28,,,0,",,D,2400",,,72,61,,100,80,17,21.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/7/2021,5.82,,,0.01,",,D,2400",,,72,52,,350,10,19.9,27.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/8/2021,9.17,,,0,",,D,2400",,,78,45,,220,220,21,27.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/9/2021,10.96,,,0,",,D,2400",,,78,57,,200,200,21,27.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/10/2021,12.75,,,0,",,D,2400",,,80,69,,220,210,21,28
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/11/2021,6.93,,,0,"T,,D,2400",,,74,64,,110,110,14.1,16.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/12/2021,11.41,,,0.17,",,D,2400",,,66,47,,40,50,23,30
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/13/2021,8.95,,,0,",,D,2400",,,72,47,,30,60,19.9,23.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/14/2021,7.38,,,0,",,D,2400",,,75,48,,50,30,21,27.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/15/2021,4.92,,,0,",,D,2400",,,78,47,,20,120,15,21.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/16/2021,4.7,,,0,",,D,2400",,,78,49,,190,200,15,18.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/17/2021,4.7,,,0,",,D,2400",,,75,53,,170,130,12.1,16.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/18/2021,6.93,,,0,",,D,2400",,,80,59,,100,100,15,18.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/19/2021,5.82,,,0.02,",,D,2400",,,77,60,,110,110,13,18.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/20/2021,4.7,,,0,",,D,2400",,,80,57,,190,190,13,17
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/21/2021,7.61,,,0,",,D,2400",,,79,59,,100,100,16.1,21
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/22/2021,5.82,,,0,",,D,2400",,,84,58,,190,150,13,17
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/23/2021,8.28,,,0,",,D,2400",,,91,66,,220,210,23,29.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/24/2021,7.83,,,0,",,D,2400",,,86,69,,210,210,16.1,19.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/25/2021,8.05,,,0,",,D,2400",,,82,73,,190,190,16.1,18.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/26/2021,11.63,,,0,",,D,2400",,,82,67,,210,210,19.9,25.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/27/2021,9.4,,,0,",,D,2400",,,91,72,,210,210,21.9,25.9
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/28/2021,14.54,,,0,",,D,2400",,,84,74,,210,220,23.9,31.1
USW00093718,"NORTH MYRTLE BEACH, SC US",33.81619,-78.72048,9.8,5/29/2021,17.45,,,0,"T,,D,2400",,,84,75,,210,210,28,34
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/1/2021,,,,2.46,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/2/2021,,,,0.42,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/3/2021,,,,0.35,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/4/2021,,,,0,"T,,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/6/2021,,,,0.13,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/7/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/8/2021,,,,1.05,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/9/2021,,,,0.21,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/10/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/11/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/12/2021,,,,0.32,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/13/2021,,,,0.1,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/14/2021,,,,0.18,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/15/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/16/2021,,,,0.2,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/24/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/25/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/26/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/27/2021,,,,0.28,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/28/2021,,,,0.78,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/29/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,1/31/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/1/2021,,,,1.8,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/2/2021,,,,0.43,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/3/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/4/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/5/2021,,,,0,"T,,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/6/2021,,,,0.13,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/7/2021,,,,1.27,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/8/2021,,,,0,"T,,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/9/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/10/2021,,,,0.68,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/11/2021,,,,0,"T,,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/12/2021,,,,0.11,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/13/2021,,,,1.13,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/14/2021,,,,0.7,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/15/2021,,,,1.42,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/16/2021,,,,0.75,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/17/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/18/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/19/2021,,,,1.55,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/20/2021,,,,0.78,",,N",,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/21/2021,,,,0,",,N",0,,,,,,,,
US1SCHR0119,"MYRTLE BEACH 8.9 WSW, SC US",33.6438,-79.03209,6.1,2/22/2021,,,,0,",,N",0,,,,,,,,
